,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
313,1409,116213,24.95,323,2.8,128,2.16,57,1.94,18,0.98,107,67.09
314,1410,6468,12.02,13,3.06,15,6.78,7,6.26,3,4.47,10,67.35
315,1413,11214,22.07,28,2.88,26,5.38,12,5.0600000000000005,3,1.98,10,62.56
316,1414,30509,19.1,27,1.63,15,1.94,11,3.12,1,0.45,23,73.68
317,1416,34764,33.5,73,5.32,37,5.25,16,4.7299999999999995,4,1.88,26,49.24
318,1417,30938,32.42,80,5.96,43,6.28,19,5.52,3,1.49,21,48.25
319,1418,13217,15.009999999999998,17,4.09,15,7.16,8,8.49,3,4.65,7,60.52
320,1419,12258,5.3,29,1.38,14,1.38,20,3.87,6,1.71,51,86.3
321,1423,14962,14.569999999999999,29,3.04,17,3.71,11,4.27,5,3.24,17,71.09
322,1432,57391,30.539999999999996,20,3.14,4,1.25,8,5.029999999999999,3,2.98,13,56.99
323,1434,58742,17.039999999999996,310,2.62,130,2.18,58,1.8900000000000001,11,0.57,66,75.62
324,1435,23204,7.44,16,1.65,10,1.96,4,1.4700000000000002,1,0.62,20,86.78
325,1436,6854,9.7,12,1.69,12,3.13,3,2.18,2,1.97,19,81.26
326,1437,9554,16.24,73,4.72,38,5.3,28,8.07,5,2.21,34,63.36
327,1438,4681,17.39,15,3.19,10,4.15,4,3.66,6,7.75,14,63.8
328,1439,6341,18.09,15,2.45,5,1.3,5,2.9000000000000004,1,1.07,16,74.11
329,1440,89398,18.729999999999997,273,2.29,143,2.46,82,2.87,23,1.23,120,72.34
330,1441,17455,34.44,28,3.75,11,3.1,12,6.470000000000001,1,0.84,10,51.33
331,1442,8995,10.85,86,3.2,52,3.78,32,5.08,12,2.96,61,74.08
332,1443,10387,9.32,19,2.06,13,2.95,19,7.57,4,2.61,20,75.41
333,1444,63183,33.03,263,3.84,80,2.33,50,2.9400000000000004,11,1.07,66,56.71
334,1445,11641,12.809999999999999,50,5.39,31,6.39,17,7.17,3,2.11,17,66.07
335,1446,6051,15.35,52,5.69,21,4.06,19,7.14,3,1.89,20,65.79
336,1447,42855,25.990000000000002,261,4.11,101,3.12,49,3.0700000000000003,12,1.14,69,62.49
337,1449,15469,19.869999999999997,42,5.24,16,3.87,11,5.2,1,0.7,6,65.02
338,1450,15774,59.71000000000001,49,8.13,21,7.22,5,3.63,1,0.98,8,20.27
339,1451,19079,27.45,60,4.27,25,3.64,14,3.91,1,0.48,15,60.17
340,1452,25436,46.39000000000001,47,4.84,30,6.52,27,11.42,3,1.93,12,28.83
341,1453,8707,12.98,16,2.2,10,2.81,8,4.0200000000000005,4,3.82,12,74.1
342,1454,12613,11.49,25,2.7,28,6.4,16,7.34,4,2.72,28,69.28
343,1455,45434,38.27,153,4.16,55,2.88,40,4.029999999999999,3,0.47,31,50.12
344,1456,5451,11.37,19,2.76,11,3.29,2,1.21,0,0.0,6,81.28
345,1457,20967,26.050000000000004,96,4.48,39,3.73,22,4.16,4,1.26,34,60.26
346,1458,21679,30.520000000000003,104,6.24,44,4.83,32,7.1,5,1.75,23,49.51
347,1459,15994,15.12,64,2.48,45,3.49,24,3.9,7,1.7,35,73.22
348,1460,34681,26.959999999999997,261,5.16,121,4.63,52,3.9699999999999998,26,3.53,54,55.66
349,1462,63639,38.94,162,7.57,85,7.87,57,9.97,7,2.12,38,33.46
350,1463,11289,27.419999999999998,49,3.89,22,3.53,32,10.059999999999999,1,0.57,13,54.47
351,1464,42678,32.84,121,4.62,60,4.49,30,4.23,8,1.86,34,51.9
352,1465,10616,24.42,26,3.37,17,4.81,12,6.49,2,1.55,18,59.28
353,1466,21643,31.660000000000004,38,4.91,24,5.88,7,4.09,0,0.0,24,53.4
354,1467,17165,24.950000000000003,74,4.54,28,3.17,11,2.52,5,1.97,23,62.79
355,1468,1492,1.65,4,0.37,1,0.14,0,0.0,0,0.0,18,97.78
356,1469,679,0.85,4,0.4,9,2.05,16,6.65,1,0.75,20,89.23
357,1470,1183,5.529999999999999,12,2.04,17,5.13,17,10.29,6,6.07,15,70.87
358,1471,28196,61.41,77,7.05,25,4.41,11,4.33,1,0.66,12,22.08
359,1472,3136,23.810000000000002,14,7.21,4,3.99,1,2.78,0,0.0,2,62.15
360,1473,14888,27.02,34,2.93,28,5.27,11,3.7,1,0.59,20,60.44
361,1474,16633,39.24,44,4.71,23,5.37,13,5.55,4,2.9,14,42.17
362,1475,1775,16.2,9,5.15,9,10.54,2,3.79,1,3.73,3,60.52
363,1476,8721,8.469999999999999,77,4.0,54,5.59,50,10.74,7,2.36,49,68.75
364,1477,16283,18.88,107,6.33,58,7.03,41,9.45,5,1.84,45,56.41
365,1491,1678,20.96,31,8.14,24,12.72,9,9.29,3,4.77,12,44.05
366,1492O,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
367,1492R,88,99.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
368,1498,10,12.45,2,38.96,0,0.0,1,48.56,0,0.0,0,0.0
369,1503,26593,9.02,80,2.23,30,1.72,17,1.85,5,0.93,35,84.2
370,1504,74269,11.56,287,1.88,181,2.39,92,2.4000000000000004,20,0.85,156,80.84
371,1506,17420,20.48,66,5.2,44,6.64,13,4.11,4,2.04,22,61.44
372,1507,24942,7.890000000000001,43,1.44,34,2.16,16,2.1799999999999997,3,0.66,17,85.59
373,1512,22939,25.65,159,9.16,65,7.23,17,3.64,5,1.83,19,52.4
374,1513,68904,47.36,156,4.46,55,3.33,21,2.55,4,0.74,44,41.48
375,1514,34616,38.23,108,6.37,38,4.71,30,7.13,7,2.62,26,40.87
376,1515,18243,38.13,63,4.94,28,4.36,22,6.71,5,2.44,17,43.33
377,1516,11797,26.89,19,7.31,5,3.88,6,9.2,2,5.5,9,47.14
378,1517,35670,42.74,57,3.5,44,5.52,14,3.3499999999999996,4,1.61,13,43.19
379,1519,19449,26.1,41,2.17,15,1.76,18,4.0,3,1.01,30,64.89
380,1521,6776,29.050000000000004,7,1.22,4,1.64,2,1.5,4,5.24,10,61.27
381,1522,24460,34.5,74,3.16,30,2.63,13,2.42,6,1.65,27,55.57
382,1522A,2662,10.879999999999999,1,0.44,0,0.0,2,3.63,2,6.09,5,78.9
383,1524,18273,34.989999999999995,67,5.52,37,6.41,13,4.24,2,1.1,23,47.67
384,1525,3925,13.16,7,1.27,3,1.25,3,2.59,0,0.0,4,81.67
385,1526,17783,44.5,22,5.39,17,8.15,13,11.68,0,0.0,3,30.21
386,1527,29415,63.910000000000004,44,4.21,21,4.07,11,4.48,1,0.64,11,22.62
387,1528,30519,31.34,78,5.54,61,8.4,17,4.52,3,1.34,18,48.78
388,1529,7402,15.989999999999998,44,4.42,19,4.26,8,3.33,6,3.8,22,68.13
389,1530,6189,15.39,19,2.53,11,3.25,6,3.83,0,0.0,6,74.92
390,1531,11006,22.81,86,6.73,24,3.61,16,4.76,3,1.41,23,60.62
391,1532,13395,13.610000000000001,97,3.63,62,4.6,53,7.640000000000001,4,0.91,56,69.54
392,1533,11144,25.8,19,2.47,16,4.28,19,11.48,4,3.53,18,52.39
393,1534,4161,41.669999999999995,30,6.0,15,6.22,9,7.68,3,3.84,7,34.5
394,1535,8349,18.520000000000003,15,1.66,9,1.96,4,1.73,0,0.0,10,76.05
395,1536,37903,33.86,63,3.11,47,4.74,30,5.8,3,0.96,47,51.47
396,1537,14633,33.74,26,4.65,11,3.43,16,10.61,2,2.22,13,45.27
397,1538,10313,40.15,14,7.37,8,9.28,4,7.59,0,0.0,3,35.52
398,1539,3783,26.36,17,3.67,13,6.11,5,4.33,1,1.36,9,58.1
399,1540,17166,48.34,36,5.93,18,5.62,14,9.79,1,1.13,7,29.11
400,1541,1871,9.21,11,1.96,9,3.06,4,2.77,2,2.37,10,80.56
401,1553,33,99.98000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
402,1557,119,17.44,0,0.0,0,0.0,1,7.48,0,0.0,1,75.01
403,1558,15659,47.61000000000001,23,4.88,38,18.01,13,11.97,4,6.18,5,11.26
404,1560,19182,36.5,43,4.24,35,6.97,17,6.78,5,3.11,21,42.33
405,1563,8354,28.88,111,7.7,57,8.08,48,13.13,4,1.69,32,40.46
406,1565,9904,44.36,22,6.78,18,9.39,14,16.119999999999997,1,1.65,7,21.62
407,1568,10292,35.05,18,2.5,11,3.02,8,4.51,1,0.81,16,54.02
408,1569,9325,36.43,50,5.94,30,6.89,15,6.9,4,3.05,16,40.71
409,1570,4861,44.230000000000004,21,5.95,15,8.68,16,15.73,1,1.66,6,23.65
410,1571,7,7.290000000000001,0,0.0,1,25.45,1,67.23,0,0.0,0,0.0
411,1573,18,36.42,0,0.0,1,63.55,0,0.0,0,0.0,0,0.0
412,1575,10,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
413,1577,20,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
414,1580,8462,48.370000000000005,24,5.91,8,4.4,3,3.5200000000000005,2,3.38,10,34.33
415,1582,25147,53.43,53,6.32,17,4.11,9,3.85,2,1.36,15,30.86
416,1583,1696,5.24,10,1.32,0,0.0,3,1.65,2,1.6,15,90.12
417,1584,15601,22.230000000000004,35,4.31,12,2.89,8,3.67,4,2.94,12,63.88
418,1585,1124,21.5,30,8.01,18,9.55,14,13.059999999999999,3,5.21,10,42.62
419,1586,12517,28.46,38,6.26,15,4.81,17,11.93,4,4.38,18,44.08
420,1587,5225,35.04,27,5.05,23,9.84,6,4.98,4,5.43,8,39.58
421,1589,10766,42.690000000000005,49,6.13,22,5.52,11,5.609999999999999,4,3.2,9,36.77
422,1590,3359,10.52,74,5.11,56,7.59,43,11.19,12,5.25,39,60.26
423,1591,1316,29.729999999999997,15,6.72,11,9.22,1,1.5,1,2.55,8,50.21
424,1592,6194,56.31999999999999,85,11.06,27,6.68,15,7.0,1,0.78,8,18.1
425,1593,2885,36.57,17,6.89,12,9.3,10,15.14,5,12.96,4,19.07
426,1594,239,5.33,8,3.37,2,2.03,4,7.4399999999999995,0,0.0,7,81.75
427,1595,6645,28.32,32,9.61,16,8.8,4,3.95,1,1.84,12,47.4
428,1597,10965,35.01,28,4.45,24,8.31,16,11.24,3,3.44,13,37.46
429,1598,11407,34.81999999999999,37,3.72,27,5.69,11,4.49,5,3.45,20,47.73
430,1599,5750,25.17,29,5.36,9,3.31,7,5.02,3,3.5,13,57.58
431,1601,17002,68.44,82,10.9,38,9.5,11,5.55,1,0.91,3,4.63
432,1602,285183,82.55999999999999,102,3.32,36,2.32,16,2.17,2,0.41,10,9.15
433,1603,8051,11.11,21,1.49,17,2.71,7,2.09,0,0.0,30,82.53
434,1604,67639,31.319999999999997,119,4.29,64,4.78,39,5.640000000000001,3,0.64,43,53.23
435,1605,155716,18.490000000000002,538,2.21,235,1.91,106,1.7,30,0.77,166,74.85
436,1606,79151,68.26,521,9.79,193,6.89,87,5.880000000000001,6,0.73,33,8.39
437,1608,44162,29.34,126,2.79,68,3.06,27,2.35,9,1.28,19,61.12
438,1609,120619,57.31999999999999,256,5.23,88,3.66,45,3.8200000000000003,7,0.95,46,28.94
439,1611,40328,35.53,73,3.12,56,4.89,26,4.2,11,3.09,38,49.11
440,1612,33237,29.92,84,3.66,49,4.24,23,3.8600000000000003,10,2.81,29,55.42
441,1613,22673,29.53,99,6.14,54,6.59,34,8.54,5,1.87,28,47.26
442,1614,3652,8.26,76,4.03,54,5.63,33,7.14,7,2.32,44,72.54
443,1615,6443,13.610000000000003,19,1.96,9,2.03,5,1.93,1,0.6,19,79.79
444,1616,11926,32.31,45,3.21,23,3.5,10,2.76,5,2.27,16,55.87
445,1617,4834,12.34,35,3.23,15,2.49,4,1.39,5,3.24,23,77.24
446,1618,16218,28.240000000000002,48,3.58,30,4.32,21,6.119999999999999,3,1.42,18,56.23
447,1626,3183,13.370000000000001,58,5.27,51,9.91,25,9.45,5,3.14,25,58.76
448,1701,47462,34.48,86,4.05,38,3.3,14,2.58,6,1.77,32,53.75
449,1702,52302,27.400000000000006,63,2.93,27,2.53,20,3.79,1,0.29,24,62.98
450,1707,38212,26.019999999999996,25,2.41,23,4.28,11,4.11,5,3.23,34,59.88
451,1708,54548,43.44,97,5.28,37,3.91,16,3.9699999999999998,2,0.7,26,42.62
452,1709,22481,21.15,158,4.75,76,4.31,56,6.46,14,2.58,58,60.68
453,1710,62965,29.14,248,3.94,105,3.18,61,3.9399999999999995,6,0.65,58,59.07
454,1711,69509,40.3,198,5.22,87,4.6,52,5.1899999999999995,15,2.43,43,42.18
455,1712,59436,34.599999999999994,179,5.97,102,6.74,62,8.030000000000001,13,2.77,55,41.82
456,1713,14286,14.719999999999999,41,3.95,28,5.21,14,5.4399999999999995,7,4.15,17,66.46
457,1714,64930,28.060000000000002,360,5.04,201,5.54,96,5.2,19,1.71,79,54.37
458,1717,50853,19.680000000000003,314,3.56,153,3.48,87,3.92,33,2.39,120,66.89
459,1718,143361,38.6,776,6.16,305,4.8,138,4.4,27,1.42,82,44.54
460,1720,14586,27.93,38,3.16,17,2.66,6,1.8499999999999999,7,3.38,16,60.96
461,1721,33842,51.93,51,3.91,35,5.64,20,6.37,3,1.45,15,30.63
462,1722,66006,22.39,357,5.18,139,3.95,86,4.92,11,1.05,76,62.43
463,1723,34543,35.879999999999995,57,3.43,22,2.69,16,3.53,3,1.14,19,53.24
464,1725,3195,4.44,7,0.51,2,0.22,2,0.6599999999999999,2,0.97,17,93.11
465,1726,10288,10.989999999999998,18,1.44,7,1.23,5,1.55,0,0.0,20,84.74
466,1727,16909,39.330000000000005,26,3.42,13,3.2,2,0.92,1,0.82,10,52.22
467,1729,4168,6.679999999999999,11,0.95,6,0.86,12,3.87,2,0.95,34,86.6
468,1730,11462,37.51,9,2.13,4,1.8,3,2.55,2,2.92,10,53.02
469,1731,19821,33.24,55,5.83,19,3.87,8,3.3600000000000003,1,0.68,11,52.96
470,1732,10510,50.81,2,0.72,1,0.47,1,1.36,1,2.27,4,44.32
471,1733,23469,66.02000000000001,42,5.57,24,6.47,14,7.51,1,0.82,4,13.53
472,1734,49564,54.720000000000006,48,3.81,35,5.95,12,4.0,7,3.92,10,27.52
473,1735,2525,8.71,17,2.21,5,1.27,5,2.83,1,0.98,13,83.91
474,1736,13103,13.860000000000001,38,1.69,28,2.38,18,3.6399999999999997,3,0.83,19,77.53
475,1737,44140,32.36,51,3.55,28,3.89,19,5.31,1,0.44,13,54.4
476,1742,11601,17.14,13,2.57,17,5.65,13,9.67,1,1.0,10,63.9
477,1748,724,50.3,9,8.87,2,3.03,1,3.09,0,0.0,2,34.64
478,1748R,110,78.11,1,21.87,0,0.0,0,0.0,0,0.0,0,0.0
479,1752,6505,25.5,27,3.79,11,2.56,9,5.02,3,2.87,12,60.18
480,1760,27155,48.370000000000005,47,7.89,30,9.51,14,8.89,0,0.0,6,25.26
481,1762,20982,30.980000000000004,41,7.95,19,6.71,15,10.5,3,3.35,8,40.43
482,1773,9099,19.169999999999998,45,3.18,34,4.58,20,5.7,2,0.92,17,66.38
483,1775,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
484,1776,3962,20.18,23,4.71,11,3.93,14,11.09,5,6.28,20,53.75
485,1777,3594,34.8,14,4.59,6,4.14,3,4.07,1,2.09,5,50.23
486,1780,1282,12.219999999999999,34,5.05,8,2.25,19,11.2,4,4.07,16,65.14
487,1781,16928,53.7,16,4.78,6,4.16,5,5.880000000000001,2,3.64,7,27.76
488,1783,16352,25.83,26,5.0,16,5.41,10,7.54,2,2.26,8,53.87
489,1784,17710,52.83,23,6.44,18,9.63,7,7.35,1,2.0,6,21.67
490,1785,72667,44.26,253,5.82,112,5.31,50,4.73,13,1.97,52,37.81
491,1786,20076,30.449999999999996,30,6.45,19,7.8,10,8.46,3,4.35,11,42.43
492,1788,7363,35.85,13,5.17,12,7.86,5,6.970000000000001,1,2.04,8,42.04
493,1789,29946,17.400000000000002,156,2.68,64,2.2,21,1.5,1,0.11,20,76.03
494,1794,133,21.09,2,4.99,2,14.55,2,24.3,0,0.0,1,34.99
495,1795,19955,23.21,46,2.47,36,3.82,18,3.54,1,0.31,17,66.59
496,1796,6366,17.28,21,7.26,11,7.73,10,12.120000000000001,2,4.4,7,51.12
497,1799,6855,17.610000000000003,44,3.61,25,4.24,6,1.9500000000000002,2,1.1,7,71.41
498,1802,86945,12.790000000000003,293,1.44,139,1.38,94,1.72,25,0.79,115,81.81
499,1805,9685,14.2,27,3.71,11,2.99,2,1.31,5,4.5,19,73.21
500,1806,33602,22.43,65,2.16,26,1.64,24,2.99,4,0.83,37,69.89
501,1807,7637,38.370000000000005,79,10.39,24,5.5,15,7.4399999999999995,2,1.56,20,36.69
502,1808,9271,8.11,42,1.51,27,1.93,23,3.19,3,0.7,45,84.47
503,1809,17702,37.690000000000005,47,4.16,25,4.36,11,3.9,2,1.1,20,48.69
504,1810,11018,16.6,86,3.37,47,3.65,37,5.93,12,2.88,57,67.49
505,1813,5472,42.22,19,5.51,18,11.3,10,11.65,1,2.05,3,27.2
506,1814,442,10.21,3,2.62,8,11.24,3,7.14,2,9.55,6,59.16
507,1815,63752,55.54,205,6.7,83,5.19,24,3.2,10,2.11,27,27.19
508,1816,899,20.18,4,7.85,1,5.27,1,5.96,0,0.0,2,60.68
509,1817,4329,23.0,34,6.39,32,12.24,9,7.58,3,3.81,19,46.9
510,1818,125,3.59,10,3.24,4,2.8,3,3.8100000000000005,2,4.06,11,82.43
511,1819,104,5.03,9,4.48,8,7.89,5,10.77,2,6.5,9,65.24
512,1903,19732,9.04,55,3.03,25,2.82,16,3.3100000000000005,7,2.46,37,79.28
513,1904,198720,23.900000000000002,293,3.65,108,2.74,60,2.89,18,1.45,84,65.29
514,1905,79140,23.86,132,1.66,42,1.07,26,1.35,5,0.4,26,71.59
515,1906,9242,18.44,37,3.5,21,3.87,17,6.23,2,1.17,10,66.71
516,1907,97147,14.610000000000001,207,1.72,135,2.26,63,2.05,17,0.95,110,78.34
517,1907A,37,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
518,1909,80139,24.53,247,2.7,138,2.99,57,2.43,6,0.41,82,66.87
519,1918,31705,67.84,106,6.49,56,6.5,9,2.16,2,0.78,15,16.15
520,2002,1055407,27.79,4175,3.66,2094,3.65,721,2.41,109,0.61,509,61.8
521,2002A,4848,50.089999999999996,28,11.0,10,7.42,5,7.49,1,2.61,5,21.33
522,2006,61399,22.759999999999998,170,3.19,89,3.35,42,3.33,12,1.48,74,65.81
523,2007,38288,20.120000000000005,43,1.11,26,1.38,4,0.47,2,0.33,7,76.5
524,2008,11475,10.77,16,1.05,11,1.55,1,0.27,2,0.99,13,85.28
525,2009,49695,39.43,38,1.51,14,1.18,11,1.73,1,0.22,6,55.85
526,2010,48062,28.61,119,2.57,77,3.44,44,3.75,5,0.68,61,60.88
527,2012,22396,13.56,49,2.36,34,3.53,37,7.59,4,1.21,33,71.69
528,2013,22269,25.11,24,1.78,18,2.43,9,2.76,0,0.0,16,67.85
529,2014,160193,38.24000000000001,215,2.09,85,1.64,38,1.48,6,0.36,52,56.13
530,2015,11625,5.790000000000001,73,1.94,70,3.4,43,4.15,17,2.66,91,81.98
531,2017,40157,30.970000000000002,54,2.19,28,2.34,6,0.98,1,0.24,30,63.21
532,2020,32827,35.28,50,3.19,17,1.91,24,6.4,5,1.95,28,51.21
533,2022,75386,64.88999999999999,131,3.84,51,3.0,23,2.87,3,0.56,21,24.77
534,2023,127583,25.18,256,1.89,100,1.55,48,1.37,14,0.65,85,69.31
535,2024,21114,20.949999999999996,21,3.14,6,1.6,6,2.85,0,0.0,12,71.42
536,2025,29742,47.769999999999996,172,8.95,63,6.37,16,3.09,10,3.12,16,30.64
537,2027,160208,33.38,433,3.02,181,2.49,116,3.21,15,0.67,152,57.15
538,2028,26633,17.73,27,1.18,18,1.57,9,1.5899999999999999,0,0.0,18,77.87
539,2029,18453,23.179999999999996,55,2.41,28,2.49,10,1.5899999999999999,2,0.59,10,69.66
540,2030,51839,55.43000000000001,76,3.72,29,2.89,14,2.73,5,1.55,18,33.61
541,2031,53021,42.540000000000006,77,3.41,47,4.14,28,4.97,5,1.41,32,43.47
542,2032,15246,38.599999999999994,40,4.44,13,2.7,18,7.529999999999999,1,0.62,13,46.03
543,2033,8529,30.009999999999998,15,2.32,11,3.85,1,0.69,8,9.09,12,53.97
544,2034,45461,45.12,128,4.08,67,4.33,30,3.5999999999999996,4,0.81,37,41.97
545,2035,12111,2.6999999999999997,9,0.33,2,0.18,1,0.21,0,0.0,23,96.51
546,2038,21038,42.05,35,2.78,18,2.61,12,3.2199999999999998,2,1.05,11,48.2
547,2049,46940,20.780000000000005,91,3.76,62,5.0,52,8.71,11,2.97,57,58.7
548,2052R,5719,84.55999999999999,2,2.47,1,2.75,2,10.17,0,0.0,0,0.0
549,2056,214,3.1500000000000004,3,0.41,15,4.12,7,4.6,3,2.53,31,85.12
550,2058,37886,55.0,248,10.96,110,9.84,37,6.16,5,1.47,21,16.51
551,2059,2022,9.499999999999998,33,4.74,19,5.73,12,6.77,3,2.65,19,70.56
552,2060,123,20.11,17,18.87,2,5.18,0,0.0,1,8.07,2,47.7
553,2061,4566,29.36,27,8.2,14,8.13,6,7.26,0,0.0,9,46.98
554,2062,7909,22.39,73,5.13,37,5.0,23,6.07,4,1.79,15,59.53
555,2063,2522,24.71,29,8.56,13,8.1,13,17.67,4,8.49,8,32.38
556,2064,1678,10.779999999999998,13,2.47,8,3.33,9,6.29,1,1.25,17,75.81
557,2065,5747,44.63,26,6.58,5,2.46,6,6.91,5,8.23,5,31.13
558,2066,1838,16.5,7,2.37,6,4.46,2,3.84,2,4.84,9,67.92
559,2067,1689,22.13,21,6.26,17,10.38,9,10.99,1,2.0,6,48.17
560,2069,16099,36.440000000000005,46,3.74,25,4.5,13,4.35,0,0.0,18,50.89
561,2070,1215,19.220000000000002,6,2.34,12,8.98,5,6.7,0,0.0,10,62.71
562,2071,268,7.26,4,1.09,7,4.57,2,2.74,2,4.46,9,79.83
563,2072,1782,10.48,23,3.47,22,6.09,6,2.96,4,3.42,7,73.51
564,2073,193,7.960000000000001,6,3.71,8,9.93,3,6.91,1,4.0,3,67.42
565,2101,27904,16.99,242,3.97,110,3.61,61,4.31,17,1.84,66,69.2
566,2102,47715,14.989999999999998,109,3.18,63,3.82,29,3.3600000000000003,6,1.17,43,73.41
567,2103,67359,24.46,172,2.86,85,2.88,47,3.12,8,0.91,67,65.7
568,2104,87445,38.309999999999995,401,5.64,160,4.61,75,4.22,17,1.55,54,45.6
569,2105,97888,16.63,477,2.06,222,1.94,138,2.37,29,0.79,192,76.15
570,2106,31621,13.81,148,2.19,83,2.61,31,1.8900000000000001,12,1.21,79,78.2
571,2107,45133,37.129999999999995,108,4.45,53,4.84,19,2.9099999999999997,7,1.82,41,48.78
572,2108,44261,20.28,86,2.51,48,2.81,34,4.11,7,1.32,48,68.91
573,2109,17486,17.450000000000003,93,4.52,47,4.44,36,7.63,6,1.94,27,63.93
574,2113,14,99.97000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
575,2114,5325,24.73,37,6.57,16,5.76,8,5.609999999999999,0,0.0,16,57.27
576,2115,3310,16.68,22,3.31,12,3.29,15,8.09,1,0.88,22,67.68
577,2201,84656,24.63,244,3.3,124,3.44,62,3.44,10,0.91,57,64.2
578,2204,34218,15.08,118,2.9,60,3.1,34,3.43,7,1.14,36,74.25
579,2206,46453,15.84,138,2.48,93,3.17,54,3.84,10,1.18,55,73.42
580,2207,7572,3.75,71,1.81,52,2.57,58,5.93,9,1.51,56,84.34
581,2208,86923,39.17,253,3.78,100,2.95,54,3.12,7,0.65,32,50.24
582,2211,16760,15.580000000000002,48,1.63,25,1.79,14,1.8599999999999999,5,1.11,22,77.96
583,2221,2900,25.64,13,4.19,6,4.09,1,1.67,0,0.0,4,64.36
584,2227,8586,4.720000000000001,11,0.45,6,0.65,3,0.61,0,0.0,11,93.53
585,2228,6876,35.470000000000006,19,3.34,5,1.95,4,3.53,2,2.34,10,53.31
586,2229,58,32.31,1,9.66,1,19.33,1,38.66,0,0.0,0,0.0
587,2230,4395,24.24,8,2.37,8,5.33,12,18.48,2,4.29,10,45.23
588,2231,12250,25.79,32,3.51,13,3.01,7,3.2300000000000004,5,3.75,20,60.63
589,2233,23117,37.45,38,8.92,23,10.74,13,11.86,3,4.47,7,26.47
590,2235,1317,18.349999999999998,5,1.83,0,0.0,1,1.31,1,2.51,8,75.95
591,2236,1207,10.01,11,3.33,8,4.48,5,5.77,0,0.0,6,76.33
592,2237,1789,12.42,28,3.84,15,3.94,8,4.66,5,4.57,5,70.5
593,2239,2989,12.43,24,2.89,17,4.1,2,0.92,2,1.48,13,78.09
594,2241,5309,28.869999999999997,44,6.57,16,5.09,14,9.54,2,1.98,16,47.86
595,2243,1951,21.069999999999997,16,4.76,4,2.7,3,3.75,2,4.2,11,63.44
596,2245,356,18.41,6,5.47,1,1.57,3,12.37,0,0.0,4,62.1
597,2246,4192,38.04,44,9.92,23,11.18,7,6.430000000000001,4,6.45,5,27.89
598,2247,6384,16.930000000000003,17,2.76,6,1.69,3,2.12,2,2.33,9,74.1
599,2248,80,2.27,4,1.35,3,1.9,1,1.3,4,8.72,7,84.38
600,2249,377,10.66,3,2.09,4,6.25,0,0.0,4,17.55,6,63.39
601,2250,3043,30.409999999999997,4,2.04,3,3.77,2,3.7,0,0.0,3,60.03
602,2252,879,6.4799999999999995,21,3.45,15,4.52,12,6.99,3,3.04,5,75.44
603,2254,112,2.96,0,0.0,0,0.0,2,5.29,1,3.18,5,88.51
604,2255,682,10.030000000000001,13,4.55,3,2.17,5,8.09,2,4.38,5,70.71
605,2256,487,9.72,18,6.8,9,6.63,7,11.29,1,2.34,6,63.14
606,2301,110918,10.42,273,1.63,214,2.58,189,4.54,52,1.99,290,78.76
607,2302,18845,27.560000000000002,31,2.51,14,2.5,4,1.27,2,1.0,11,65.07
608,2303,848065,29.100000000000005,2405,2.68,1038,2.34,534,2.4,112,0.8,685,62.6
609,2305,23415,29.82,58,4.0,28,3.75,9,2.16,2,0.84,13,59.37
610,2308,101739,8.01,303,1.64,262,2.86,197,4.279999999999999,54,1.89,286,81.25
611,2312,111260,31.18,420,4.01,190,3.63,91,3.44,18,1.09,119,56.58
612,2313,87154,27.319999999999997,252,2.99,88,2.09,61,2.8899999999999997,16,1.19,109,63.43
613,2314,50298,50.510000000000005,82,4.97,43,5.12,15,3.5599999999999996,3,1.21,10,34.56
614,2316,41725,40.7,36,2.76,20,3.16,12,3.71,7,3.52,14,46.08
615,2317,820925,23.609999999999996,2015,1.97,827,1.65,458,1.85,97,0.63,805,70.23
616,2318,29254,60.05999999999999,57,7.57,26,6.87,7,3.23,1,0.93,7,21.27
617,2321,18884,48.839999999999996,23,6.91,9,5.35,2,2.29,1,2.18,3,34.36
618,2323,148169,50.050000000000004,466,5.72,198,4.72,91,4.37,14,1.08,77,33.98
619,2324,206261,22.31,852,2.72,407,2.56,262,3.29,51,1.05,391,68.01
620,2326,49372,74.25,26,8.69,9,5.88,3,4.109999999999999,2,4.17,1,2.84
621,2327,127853,32.06,160,4.13,93,4.95,64,6.75,22,3.61,67,48.42
622,2328,96942,54.959999999999994,115,3.14,59,3.08,20,2.2800000000000002,4,0.69,22,35.77
623,2329,87242,44.93,164,4.14,79,3.92,34,3.13,10,1.61,29,42.19
624,2330,886078,6.55,1758,0.94,1180,1.27,813,1.75,192,0.66,1556,88.75
625,2331,46655,31.139999999999997,131,3.35,68,3.47,34,3.3600000000000003,6,0.94,39,57.67
