,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
1086,3179,85,21.36,13,19.7,10,28.52,3,14.28,0,0.0,1,16.07
1087,3184,833,13.34,34,5.86,23,7.89,14,9.52,0,0.0,13,63.31
1088,3185,29,28.03,2,43.39,1,28.54,0,0.0,0,0.0,0,0.0
1089,3186,2290,20.61,3,1.16,1,0.7,0,0.0,0,0.0,2,77.46
1090,3188,4101,13.750000000000002,39,4.43,10,2.42,14,5.57,2,1.44,14,72.31
1091,3189,20206,10.360000000000001,90,2.91,77,4.96,48,6.04,11,2.17,46,73.5
1092,3190,43,6.390000000000001,7,6.39,9,15.26,1,3.53,0,0.0,4,68.37
1093,3191,14207,51.940000000000005,53,13.04,20,9.48,4,3.9000000000000004,1,1.69,6,19.87
1094,3192,6,53.95,1,46.02,0,0.0,0,0.0,0,0.0,0,0.0
1095,3193,14,99.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1096,3196,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1097,3202,21605,55.75000000000001,63,7.8,27,6.22,20,9.17,3,2.4,11,18.59
1098,3205,18012,57.05000000000001,7,3.26,4,3.45,1,1.85,3,8.41,5,25.91
1099,3206,13213,41.71000000000001,26,6.08,14,6.75,10,9.75,1,1.46,10,34.18
1100,3207,10944,52.040000000000006,27,8.53,17,11.43,6,7.3100000000000005,1,2.03,4,18.58
1101,3208,102,32.02,3,14.52,1,6.92,0,0.0,0,0.0,1,46.49
1102,3209,28997,48.28,98,6.51,55,7.31,28,8.2,2,0.98,17,28.66
1103,3211,43213,55.75,65,6.11,27,4.92,17,5.66,3,1.72,15,25.76
1104,3212,12,69.12,1,30.82,0,0.0,0,0.0,0,0.0,0,0.0
1105,3213,24754,64.53,28,7.1,9,4.45,6,4.98,3,4.56,4,14.31
1106,3216,5,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1107,3217,7855,24.53,41,6.69,22,6.78,20,13.07,8,7.58,8,41.27
1108,3218,9483,17.06,25,4.62,20,6.88,10,6.9399999999999995,1,1.06,16,63.38
1109,3219,1878,6.5,9,1.76,3,1.04,2,1.25,1,1.21,3,88.16
1110,3221,25013,45.24,44,6.07,27,7.11,29,14.99,7,6.06,10,20.45
1111,3222,13,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1112,3223,40,33.89,1,20.02,1,46.05,0,0.0,0,0.0,0,0.0
1113,3224,10459,29.04,44,8.74,15,5.72,12,9.56,3,3.81,11,43.05
1114,3226,1432,6.58,11,2.4,11,5.05,13,10.93,3,4.52,8,70.43
1115,3227,46010,59.88,37,3.75,26,4.94,18,7.35,4,2.62,14,21.41
1116,3228,14476,55.80000000000001,35,7.15,15,5.94,8,6.78,0,0.0,8,24.26
1117,3229,8347,33.33,50,7.69,25,7.68,11,5.93,5,5.03,5,40.27
1118,3230,4293,34.120000000000005,37,7.39,15,5.79,12,9.64,1,1.16,11,41.83
1119,3231,222913,31.69,750,3.55,370,3.52,180,3.37,41,1.26,252,56.54
1120,3232,9454,41.459999999999994,15,6.11,12,9.69,4,7.5,2,4.64,4,30.52
1121,3233,39,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1122,3234,24878,72.17,44,8.22,14,4.57,9,6.33,2,2.3,3,6.33
1123,3236,32151,57.599999999999994,40,5.96,16,4.38,9,5.46,3,2.81,7,23.71
1124,3237,115,85.12,2,14.83,0,0.0,0,0.0,0,0.0,0,0.0
1125,3239,8,5.52,0,0.0,0,0.0,1,94.47,0,0.0,0,0.0
1126,3240,3,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1127,3252,2339,15.57,13,3.81,13,8.0,8,8.58,3,5.74,12,58.24
1128,3257,26383,46.650000000000006,36,6.16,26,9.76,20,14.32,4,4.26,7,18.76
1129,3258,94877,79.9,114,5.37,47,4.82,11,1.92,2,0.6,10,7.31
1130,3259,3962,22.74,41,7.86,26,10.03,20,13.77,1,1.3,12,44.22
1131,3260,76033,70.22,85,4.52,35,3.66,24,5.35,3,1.09,15,15.07
1132,3264,60706,28.840000000000003,121,3.54,77,4.43,42,4.79,11,2.01,58,56.33
1133,3265,8728,25.72,50,5.33,23,4.93,11,4.38,1,0.6,5,58.96
1134,3266,2856,5.54,44,1.77,17,1.3,11,1.68,4,0.97,24,88.67
1135,3267,521,40.0,22,15.78,8,12.69,2,6.2,0,0.0,2,25.26
1136,3268,15109,53.29999999999999,16,6.84,7,5.27,5,8.870000000000001,0,0.0,5,25.64
1137,3272,6297,44.209999999999994,13,3.24,3,1.61,3,3.34,1,1.54,6,46.0
1138,3274,24,11.17,3,7.43,1,6.92,4,44.11,2,30.32,0,0.0
1139,3276,11084,24.779999999999998,19,3.93,9,3.48,9,7.14,0,0.0,7,60.61
1140,3278,18,99.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1141,3279,133,64.92,1,9.57,1,25.44,0,0.0,0,0.0,0,0.0
1142,3280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1143,3283,137,26.89,7,15.91,2,7.65,3,22.4,1,12.01,1,15.08
1144,3284,18805,17.360000000000003,21,4.59,16,6.35,13,10.79,6,8.1,8,52.72
1145,3285,9445,25.089999999999996,19,6.7,12,7.83,12,16.21,1,2.27,8,41.83
1146,3286,46,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1147,3287,3176,31.779999999999994,8,2.45,7,4.59,6,8.02,2,4.33,4,48.76
1148,3288,4138,35.14999999999999,10,5.93,6,7.59,7,17.5,1,3.83,3,29.94
1149,3289,30113,61.96,45,7.32,18,5.66,12,8.28,4,4.32,5,12.38
1150,3290,24785,35.2,42,5.99,34,9.65,24,13.44,3,2.85,16,32.79
1151,3293,12782,32.12,40,8.19,26,10.68,21,16.86,1,1.15,10,30.92
1152,3294,9433,27.21,20,2.13,12,2.67,14,5.98,7,4.68,17,57.27
1153,3295,22,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1154,3296,3483,17.39,30,4.42,13,4.03,12,6.5,4,3.45,22,64.14
1155,3297,6807,35.67,6,2.26,7,6.12,7,11.350000000000001,3,7.66,6,36.86
1156,3301,905,10.98,42,4.74,23,5.17,11,5.140000000000001,5,3.79,24,70.11
1157,3302,2,1.84,0,0.0,1,98.15,0,0.0,0,0.0,0,0.0
1158,3303,12387,31.099999999999998,41,6.18,41,12.55,13,7.34,3,2.88,19,39.88
1159,3304,405,38.06,13,11.24,9,17.64,5,16.65,1,6.61,1,9.71
1160,3305,29028,39.050000000000004,38,4.13,23,5.06,16,6.65,2,1.33,14,43.7
1161,3306,9830,37.51,13,3.26,13,7.7,8,8.34,0,0.0,3,43.14
1162,3308,5861,17.009999999999998,10,1.46,10,2.82,5,2.33,2,1.63,12,74.68
1163,3309,20,8.58,1,5.94,1,8.34,1,23.19,0,0.0,1,53.91
1164,3310,2012,13.450000000000001,14,3.97,12,7.16,9,10.79,0,0.0,11,64.58
1165,3311,24501,38.529999999999994,29,5.69,11,4.64,5,3.46,0,0.0,6,47.64
1166,3312,22081,35.35999999999999,59,5.8,22,4.57,15,5.88,2,1.22,12,47.09
1167,3313,18196,27.73,33,4.83,20,5.19,8,3.91,1,0.84,9,57.4
1168,3317,34548,60.43000000000001,22,4.87,13,6.38,4,3.35,3,4.3,5,20.6
1169,3318,855,19.47,40,10.63,26,13.04,11,11.620000000000001,2,3.34,6,41.84
1170,3320,4,6.08,1,93.91,0,0.0,0,0.0,0,0.0,0,0.0
1171,3321,11442,39.22,94,8.19,32,5.77,17,5.7299999999999995,1,0.6,6,40.4
1172,3322,30130,55.35,47,6.22,18,4.33,11,5.65,2,1.86,9,26.52
1173,3323,34970,72.98,36,6.61,13,4.55,5,3.8200000000000003,1,1.23,5,10.75
1174,3324,23062,43.64999999999999,36,5.85,27,8.83,12,7.79,5,5.01,8,28.8
1175,3325,26321,54.760000000000005,48,8.07,28,9.45,17,11.46,2,2.25,5,13.92
1176,3328,42,25.28,0,0.0,0,0.0,1,74.71,0,0.0,0,0.0
1177,3330,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1178,3331,8,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1179,3332,1658,8.06,4,1.49,5,2.85,4,5.78,2,3.73,10,78.03
1180,3333,4,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1181,3334,121,9.99,4,4.59,3,7.4,1,5.68,0,0.0,2,72.29
1182,3338,27966,64.72,22,3.69,22,7.09,4,2.52,0,0.0,4,21.91
1183,3339,7822,41.980000000000004,22,6.16,9,4.35,13,15.45,0,0.0,5,31.98
1184,3342,697,25.71,34,11.52,16,10.75,6,8.16,5,10.7,5,33.08
1185,3343,796,29.32,53,12.91,31,14.97,6,5.699999999999999,1,1.45,4,35.6
1186,3344,33,16.07,4,19.5,3,31.78,2,32.6,0,0.0,0,0.0
1187,3345,112,1.97,0,0.0,3,2.51,1,1.56,0,0.0,1,93.89
1188,3346,14960,54.39,40,5.54,18,5.52,7,3.6,2,1.67,9,29.21
1189,3348,42,43.14,1,6.16,2,30.8,1,19.86,0,0.0,0,0.0
1190,3349,504,12.65,13,5.75,11,9.0,11,19.380000000000003,4,10.28,6,42.86
1191,3350,920,48.269999999999996,22,11.85,11,11.53,7,13.04,0,0.0,1,15.24
1192,3353,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1193,3354,5689,23.7,6,1.0,9,3.41,1,1.14,0,0.0,5,70.67
1194,3355,9,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1195,3356,28481,61.78,47,6.89,17,4.91,3,1.97,3,2.87,6,21.51
1196,3357,10273,29.700000000000003,27,3.77,22,5.71,21,12.52,3,2.62,15,45.62
1197,3360,20852,61.71000000000001,44,9.1,8,3.34,11,9.25,1,1.42,4,15.1
1198,3361,355,9.11,13,3.88,9,5.56,9,10.84,2,3.48,8,67.05
1199,3362,18883,34.19,24,2.46,17,3.47,11,4.4399999999999995,2,1.4,20,53.95
1200,3363,20239,53.09,60,10.02,21,6.54,19,11.96,0,0.0,6,18.31
1201,3364,213,58.93,4,21.49,2,19.52,0,0.0,0,0.0,0,0.0
1202,3366,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1203,3369,4645,34.6,10,4.88,5,4.3,1,1.8,0,0.0,2,54.35
1204,3370,46,70.1,1,29.86,0,0.0,0,0.0,0,0.0,0,0.0
1205,3371,24,13.33,2,10.19,0,0.0,0,0.0,0,0.0,1,76.42
1206,3372,20141,39.03,63,4.92,40,5.88,10,3.02,2,0.98,16,46.1
1207,3373,21505,66.99,11,3.56,4,2.48,2,2.66,0,0.0,3,24.24
1208,3374,41467,42.269999999999996,46,2.49,31,3.06,15,3.03,3,1.01,11,48.07
1209,3376,18465,27.09,48,3.56,37,5.64,31,8.92,8,3.83,33,50.86
1210,3377,190,15.969999999999999,5,4.27,8,16.97,12,41.519999999999996,1,5.77,2,15.44
1211,3379,13366,43.67999999999999,11,3.76,5,4.04,3,4.07,0,0.0,6,44.39
1212,3380,38954,23.74,98,2.54,44,2.3,15,1.56,4,0.68,18,69.09
1213,3381,8,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1214,3383,12123,49.03,35,7.11,13,5.4,8,6.470000000000001,3,3.76,7,28.15
1215,3386,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1216,3388,7985,43.57,34,6.91,19,6.77,9,6.27,3,3.91,5,32.49
1217,3390,25815,46.669999999999995,36,8.08,14,5.87,12,10.21,3,4.25,6,24.84
1218,3391,867,18.14,55,11.71,25,9.87,15,11.399999999999999,6,8.01,13,40.81
1219,3394,173,79.02,2,20.95,0,0.0,0,0.0,0,0.0,0,0.0
1220,3397,1888,93.08,3,4.24,1,2.62,0,0.0,0,0.0,0,0.0
1221,3401,9,42.83,1,57.13,0,0.0,0,0.0,0,0.0,0,0.0
1222,3402,21699,53.95,48,8.92,14,4.53,3,2.58,1,1.35,8,28.61
1223,3404,50,82.32000000000001,1,17.64,0,0.0,0,0.0,0,0.0,0,0.0
1224,3406,21076,33.56,47,5.88,32,8.06,11,5.4,3,2.25,21,44.8
1225,3408,11,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226,3412,258,45.35,1,3.83,1,7.87,1,8.86,0,0.0,1,34.02
1227,3413,12549,31.759999999999998,38,6.17,19,5.85,18,11.719999999999999,7,7.12,14,37.3
1228,3414,290,93.81,1,6.14,0,0.0,0,0.0,0,0.0,0,0.0
1229,3416,4108,21.07,26,4.81,13,5.25,6,4.42,2,2.32,13,62.06
1230,3419,22698,56.449999999999996,39,4.76,28,6.67,10,4.37,2,1.52,13,26.14
1231,3426,998,26.060000000000002,12,7.18,9,9.15,4,8.93,0,0.0,4,48.61
1232,3429,420,9.399999999999999,21,5.96,17,10.55,12,14.559999999999999,1,1.8,10,57.66
1233,3430,964,24.25,13,6.16,14,12.41,7,12.700000000000001,1,3.17,7,41.23
1234,3431,12634,37.85,32,8.02,8,3.81,3,3.55,0,0.0,4,46.69
1235,3432,2837,22.930000000000003,12,2.63,15,6.74,8,6.6899999999999995,1,1.33,9,59.59
1236,3434,1460,33.84,18,11.39,8,9.78,7,17.12,2,8.12,3,19.69
1237,3437,26271,56.63999999999999,61,5.91,26,4.83,8,2.92,2,1.15,8,28.47
1238,3438,9079,33.25,10,2.92,6,3.26,2,2.54,0,0.0,3,57.98
1239,3441,17296,58.17,18,6.4,13,9.8,3,3.63,2,4.21,5,17.72
1240,3443,7756,15.030000000000001,49,5.4,50,11.01,17,7.050000000000001,4,2.76,15,58.68
1241,3444,4237,34.010000000000005,13,4.25,14,9.81,4,5.3100000000000005,3,7.36,10,39.17
1242,3447,371,5.76,18,3.63,3,1.29,5,3.7800000000000002,3,3.62,5,81.85
1243,3450,37204,65.69,34,3.11,22,4.19,12,4.29,2,1.13,11,21.52
1244,3452,20936,20.009999999999998,62,2.68,32,2.72,21,3.71,7,2.01,26,68.81
1245,3454,15415,25.21,17,2.81,8,2.64,6,3.77,1,0.99,4,64.5
1246,3455,19643,39.37,48,10.97,19,9.01,13,11.24,2,3.34,10,25.99
1247,3462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0
1248,3463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1249,3465,4322,14.370000000000001,7,2.84,2,1.34,2,3.9,1,3.09,2,74.37
1250,3466,7818,27.400000000000002,33,7.77,16,7.82,15,14.850000000000001,3,4.42,10,37.65
1251,3469,161,12.02,9,6.28,12,17.15,8,19.58,1,3.9,6,40.99
1252,3471,497,33.75,4,11.34,2,10.51,2,18.94,0,0.0,1,25.39
1253,3472,1621,25.69,42,8.13,28,10.09,12,8.79,3,3.39,7,43.84
1254,3475,1908,99.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1255,3479,12385,38.61,32,6.47,16,6.35,9,6.67,3,3.71,7,38.12
1256,3481,587052,37.14,3833,5.21,1585,4.21,707,3.7199999999999998,136,1.17,653,48.47
1257,3482,539,49.24000000000001,3,6.89,0,0.0,3,27.16,0,0.0,1,16.64
1258,3483,30539,57.08,40,6.99,19,6.67,22,15.370000000000001,6,7.11,3,6.71
1259,3484,20203,44.67,39,8.01,31,12.42,17,13.28,3,3.87,7,17.68
1260,3485,477,15.220000000000002,29,12.8,13,11.79,11,19.43,5,14.14,6,26.55
1261,3489,2412,15.41,16,2.88,9,3.02,6,4.21,4,4.23,7,70.17
1262,3490,15760,62.22,29,6.48,18,8.6,11,11.870000000000001,3,4.72,2,6.02
1263,3491,14358,45.74,34,7.78,21,9.35,12,9.799999999999999,5,7.29,7,19.99
1264,3492,2576,37.65,12,5.0,12,8.68,3,4.53,3,7.87,1,36.18
1265,3494,10146,40.07000000000001,75,8.36,31,6.7,16,7.77,1,0.71,12,36.33
1266,3496,200,12.240000000000002,12,7.89,3,4.02,4,8.77,0,0.0,5,67.01
1267,3497,103,38.74,7,19.86,1,8.08,1,9.42,0,0.0,1,23.83
1268,3498,21567,47.45,23,5.08,13,6.25,4,4.029999999999999,1,1.43,8,35.69
1269,3499,8409,43.78,23,5.46,11,5.8,3,3.45,0,0.0,9,41.45
1270,3501,10505,35.28,43,4.96,28,7.05,12,5.85,0,0.0,13,46.79
1271,3502,278,39.07,4,5.35,7,22.27,4,21.19,0,0.0,1,12.06
1272,3503,279,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1273,3504,11335,24.110000000000003,16,1.91,11,2.94,5,2.3,4,3.28,11,65.36
1274,3505,160,10.280000000000001,0,0.0,1,3.42,1,12.06,0,0.0,1,74.2
1275,3506,610,57.97,9,13.35,3,9.72,3,18.9,0,0.0,0,0.0
1276,3507,263,9.8,5,2.19,5,4.31,2,3.5700000000000003,2,5.5,7,74.55
1277,3508,37089,56.91,19,2.64,18,5.17,7,4.08,2,1.65,11,29.47
1278,3511,9833,36.01,20,3.48,5,1.61,6,4.23,1,1.06,4,53.51
1279,3512,1894,13.499999999999998,22,3.64,17,5.48,9,5.83,0,0.0,13,71.47
1280,3513,15,0.2,0,0.0,1,2.73,3,18.57,3,26.58,3,51.88
1281,3515,6284,12.57,23,2.74,29,6.62,10,4.26,6,4.36,11,69.39
1282,3516,2121,21.980000000000004,20,5.31,8,4.58,6,6.65,1,1.9,8,59.49
1283,3517,681,60.66,3,7.35,4,19.17,1,12.76,0,0.0,0,0.0
1284,3518,16977,32.69,51,9.33,48,17.05,12,8.66,4,4.4,15,27.8
1285,3519,66092,41.63999999999999,160,5.15,57,3.71,23,2.87,8,1.66,20,44.91
1286,3520,10732,39.510000000000005,29,5.5,7,2.93,14,12.29,3,4.0,7,35.69
1287,3521,1753,24.769999999999996,18,5.17,16,9.23,4,4.2,2,4.01,7,52.56
1288,3522,17778,43.580000000000005,27,5.19,12,4.52,8,5.91,0,0.0,5,40.72
1289,3523,3934,16.32,25,5.89,11,4.98,8,7.210000000000001,1,1.33,5,64.21
1290,3524,270,17.130000000000003,16,11.85,6,8.99,8,20.63,1,4.84,5,36.49
1291,3526,12638,39.00999999999999,32,7.4,19,10.42,8,7.69,3,4.48,4,30.93
1292,3527,15169,49.81,31,9.96,18,11.83,4,4.92,0,0.0,5,23.4
1293,3528,4111,23.229999999999997,18,3.7,7,2.77,4,2.64,2,2.5,5,65.08
1294,3529,6625,22.38,61,11.71,27,10.16,16,11.1,5,5.97,13,38.62
1295,3530,15062,46.73,26,5.09,17,6.11,2,1.14,0,0.0,6,40.88
1296,3531,1639,14.32,9,2.23,15,6.81,15,13.469999999999999,1,1.34,15,61.75
1297,3532,8371,4.21,26,1.02,28,1.94,17,2.58,2,0.43,11,89.74
1298,3533,3913,12.68,49,6.67,38,9.87,22,11.39,7,5.9,13,53.43
1299,3535,21248,61.53999999999999,40,6.93,15,5.4,8,4.65,0,0.0,6,21.4
1300,3536,6695,28.62,50,6.62,24,6.02,16,8.34,2,1.61,6,48.72
1301,3537,14814,58.60999999999999,19,5.28,9,5.0,2,2.25,0,0.0,7,28.8
1302,3540,28428,63.709999999999994,20,3.59,14,4.8,3,2.17,0,0.0,5,25.67
1303,3541,6279,47.14,28,6.55,20,10.69,11,10.73,1,1.71,10,23.08
1304,3542,32,31.28,1,13.18,2,55.51,0,0.0,0,0.0,0,0.0
1305,3543,3325,22.22,63,9.29,28,8.24,30,19.340000000000003,2,2.2,13,38.64
1306,3544,606,99.94999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1307,3545,65447,62.77999999999999,49,3.3,34,4.35,28,7.41,5,2.1,14,19.97
1308,3546,20394,55.07999999999999,29,8.53,14,8.02,5,5.26,1,1.75,6,21.3
1309,3548,14654,40.61,27,6.56,16,7.4,13,12.52,1,1.66,9,31.17
1310,3549,249,70.00000000000001,1,6.71,1,23.24,0,0.0,0,0.0,0,0.0
1311,3550,15112,42.769999999999996,38,6.32,11,3.61,20,12.870000000000001,4,4.28,12,30.09
1312,3551,4108,30.87,35,8.7,16,8.39,16,16.04,5,8.18,5,27.73
1313,3552,22391,43.67,32,5.13,19,6.19,5,3.97,6,6.32,13,34.64
1314,3554,135,8.969999999999999,3,2.38,2,3.37,0,0.0,0,0.0,1,85.22
1315,3555,3284,9.33,7,4.25,5,5.27,5,12.65,1,3.44,3,64.97
1316,3556,33850,67.46,20,4.68,23,9.68,3,3.02,1,1.4,2,13.67
1317,3557,10125,24.57,31,5.44,15,5.05,11,7.76,3,3.52,8,53.58
1318,3558,5281,39.040000000000006,15,4.39,5,2.79,5,5.85,1,2.0,5,45.85
1319,3560,175,11.79,12,7.0,3,3.41,5,11.98,0,0.0,6,65.75
1320,3563,13476,60.59000000000001,25,7.98,9,5.95,7,8.100000000000001,3,6.09,4,11.21
1321,3564,2913,21.490000000000002,18,4.01,8,4.03,1,1.24,0,0.0,2,69.16
1322,3566,10378,18.77,136,9.26,78,10.76,40,10.71,10,4.5,19,45.93
1323,3567,19680,43.82000000000001,16,7.12,13,11.41,8,13.49,1,2.41,5,21.68
1324,3568,189,18.19,3,3.28,3,9.98,1,7.0,2,17.29,2,44.21
1325,3570,1837,35.23,2,1.74,2,2.74,2,7.08,1,5.38,2,47.76
1326,3571,424,89.63,3,10.31,0,0.0,0,0.0,0,0.0,0,0.0
1327,3572,298,13.620000000000001,14,7.18,14,13.58,13,25.52,3,9.03,4,30.99
1328,3574,13,22.34,1,9.7,0,0.0,1,67.92,0,0.0,0,0.0
1329,3576,188660,47.83,750,6.32,315,5.19,106,3.51,24,1.27,85,35.79
1330,3577,2033,20.369999999999997,18,4.4,13,6.63,10,10.99,5,8.59,7,48.96
1331,3579,6167,22.8,2,3.05,0,0.0,0,0.0,1,8.38,2,65.73
1332,3580,12085,47.33,28,9.9,12,8.75,6,10.72,4,8.61,2,14.62
1333,3581,3327,31.54,21,5.8,8,4.7,6,7.529999999999999,1,1.62,7,48.75
1334,3583,7045,25.82,26,4.58,16,5.78,4,2.7399999999999998,0,0.0,16,61.15
1335,3584,22234,61.959999999999994,75,7.88,35,6.74,14,5.28,3,2.04,13,16.01
1336,3585,2001,18.84,50,5.9,24,5.35,15,6.890000000000001,3,2.34,15,60.61
1337,3586,87,23.61,1,4.35,1,7.68,4,64.30000000000001,0,0.0,0,0.0
1338,3587,6978,36.52,40,9.16,20,8.77,13,12.05,4,5.7,7,27.72
1339,3588,27202,46.4,27,7.16,10,4.93,9,9.84,3,4.91,8,26.67
1340,3591,25392,39.41,35,3.69,22,4.52,12,4.61,3,2.09,16,45.61
1341,3592,13426,46.82000000000001,37,7.22,18,7.44,15,12.68,2,2.88,3,22.87
1342,3593,21331,20.28,37,5.65,23,6.87,8,4.62,2,1.88,12,60.63
1343,3594,14665,35.940000000000005,32,5.96,13,4.49,16,11.61,2,2.43,11,39.49
1344,3595,632,22.009999999999998,11,6.08,13,17.56,4,9.52,2,7.73,5,37.02
1345,3596,23758,24.93,71,4.77,46,6.11,29,7.3999999999999995,4,1.69,23,55.03
1346,3597,1898,24.949999999999996,16,5.36,6,4.3,0,0.0,2,4.8,7,60.53
1347,3601,650,24.88,18,7.02,22,17.33,3,5.1,2,4.94,3,40.65
1348,3603,636,15.170000000000002,18,10.35,9,10.16,1,1.79,0,0.0,3,62.47
1349,3604,14,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1350,3605,26509,45.49,50,5.28,20,4.01,12,4.89,4,2.78,15,37.47
1351,3606,78,5.59,3,2.84,9,15.83,8,27.62,1,5.8,2,42.26
1352,3607,25533,50.90999999999999,84,9.83,38,8.51,16,7.41,7,4.94,10,18.33
1353,3609,3093,25.29,25,10.55,8,7.94,5,8.469999999999999,1,2.76,8,44.92
1354,3610,1491,17.3,10,2.5,2,1.03,3,2.78,0,0.0,1,76.35
1355,3611,2751,24.100000000000005,25,8.58,15,10.84,3,3.8,2,3.98,4,48.62
1356,3613,1080,18.590000000000003,32,6.9,20,8.31,13,12.95,2,2.85,13,50.32
1357,3615,18344,56.730000000000004,26,4.96,12,5.16,7,5.34,1,1.24,6,26.5
1358,3616,756,91.17000000000002,1,3.12,1,5.64,0,0.0,0,0.0,0,0.0
1359,3617,3565,17.86,29,5.16,23,7.88,7,4.61,4,4.5,17,59.91
1360,3619,149,27.55,4,6.09,9,32.65,3,19.189999999999998,0,0.0,1,14.45
1361,3622,26607,34.28,51,4.52,28,4.74,6,2.0300000000000002,0,0.0,15,54.36
1362,3623,3364,41.4,8,3.43,3,2.5,0,0.0,0,0.0,1,52.6
1363,3624,18453,26.63,24,2.95,17,4.28,11,5.08,5,4.05,8,56.94
1364,3625,21360,47.15,41,5.93,17,4.38,12,7.3100000000000005,0,0.0,13,35.17
1365,3627,1930,29.970000000000002,18,8.88,8,8.87,2,3.25,2,6.59,4,42.38
1366,3628,4608,27.36,16,4.49,4,2.41,4,5.430000000000001,1,1.96,3,58.27
1367,3629,1594,5.720000000000001,8,3.34,1,0.64,1,1.21,2,5.89,3,83.11
1368,3630,27556,40.190000000000005,49,3.8,17,2.48,9,2.41,1,0.44,9,50.6
1369,3631,1447,9.39,16,2.52,9,3.22,5,3.1900000000000004,1,1.03,14,80.57
1370,3632,15930,71.94000000000001,11,3.72,9,6.11,3,4.23,0,0.0,4,13.92
1371,3633,1846,28.599999999999998,8,3.0,9,7.11,5,7.37,3,7.69,5,46.15
1372,3634,183,7.43,14,3.96,10,5.57,4,4.85,3,5.64,6,72.48
1373,3635,407,68.65,6,16.76,3,14.52,0,0.0,0,0.0,0,0.0
1374,3636,506,39.699999999999996,0,0.0,2,60.27,0,0.0,0,0.0,0,0.0
1375,3637,816,20.16,14,10.04,3,4.43,2,5.25,1,4.23,3,55.81
1376,3642,15965,26.93,18,5.85,7,4.6,5,7.42,2,3.99,8,51.11
1377,3643,406,2.32,0,0.0,0,0.0,0,0.0,0,0.0,1,97.63
1378,3644,271,7.29,16,3.96,10,5.52,13,12.51,1,1.65,15,69.02
1379,3645,24467,38.9,64,6.96,36,8.07,24,10.09,5,3.46,17,32.44
1380,3646,16422,34.91,28,10.14,18,13.11,6,9.030000000000001,3,6.95,7,25.8
1381,3647,2993,80.51000000000002,2,11.15,1,8.28,0,0.0,0,0.0,0,0.0
1382,3649,255,31.490000000000002,20,23.32,5,10.99,5,26.869999999999997,1,7.25,0,0.0
1383,3651,49,1.69,5,1.11,3,1.25,7,4.92,1,1.35,4,89.61
1384,3652,2812,21.45,17,3.02,9,2.87,6,4.2,3,3.81,5,64.59
1385,3653,5166,11.0,40,4.85,27,6.47,22,10.120000000000001,7,5.17,20,62.3
1386,3656,3278,17.549999999999997,14,3.17,4,1.78,3,2.27,1,1.39,3,73.77
1387,3657,45,2.6,1,2.49,0,0.0,1,10.14,0,0.0,1,84.72
1388,3659,484,8.76,14,3.77,1,0.56,5,5.1,1,1.92,10,79.84
1389,3661,9161,19.77,46,9.22,27,10.9,24,19.38,7,9.11,10,31.55
1390,3662,22573,36.81,72,5.4,31,4.52,16,4.75,2,1.01,13,47.43
1391,3663,5401,28.239999999999995,28,5.4,14,5.26,4,2.49,0,0.0,5,58.55
1392,3664,1947,19.23,9,2.32,10,5.58,3,3.25,0,0.0,8,69.55
1393,3665,12593,22.689999999999998,43,4.37,41,8.39,23,9.43,2,1.34,30,53.71
1394,3666,5473,39.36,12,2.79,5,2.26,3,3.16,1,1.63,6,50.72
1395,3669,10205,37.010000000000005,27,4.16,4,1.34,5,2.92,0,0.0,3,54.51
