資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20211217,2599,15,14,49066194,49.06
20211217,2599,16,0,0,0.00
20211217,2599,17,1480,100006203,100.00
20211217,2601,1,35643,4733750,0.56
20211217,2601,2,72620,160860488,19.26
20211217,2601,3,13111,106001499,12.69
20211217,2601,4,3564,45751310,5.48
20211217,2601,5,2527,47650839,5.70
20211217,2601,6,1762,45709233,5.47
20211217,2601,7,787,28293814,3.38
20211217,2601,8,492,23176823,2.77
20211217,2601,9,763,55610856,6.66
20211217,2601,10,266,36701642,4.39
20211217,2601,11,100,27322804,3.27
20211217,2601,12,30,14544487,1.74
20211217,2601,13,10,7227875,0.86
20211217,2601,14,14,12885119,1.54
20211217,2601,15,36,218305528,26.15
20211217,2601,16,0,0,0.00
20211217,2601,17,131725,834776067,100.00
20211217,2603,1,108711,22499857,0.42
20211217,2603,2,275983,537811735,10.16
20211217,2603,3,33230,258296137,4.88
20211217,2603,4,10296,131611729,2.48
20211217,2603,5,6308,116119025,2.19
20211217,2603,6,5431,139026090,2.62
20211217,2603,7,2652,95027466,1.79
20211217,2603,8,1561,72496406,1.37
20211217,2603,9,2895,209000383,3.95
20211217,2603,10,1227,173592430,3.28
20211217,2603,11,603,169096848,3.19
20211217,2603,12,232,115367924,2.18
20211217,2603,13,106,73818762,1.39
20211217,2603,14,63,56290354,1.06
20211217,2603,15,333,3120793290,58.98
20211217,2603,16,0,0,0.00
20211217,2603,17,449631,5290848436,100.00
20211217,2605,1,39189,3135397,0.53
20211217,2605,2,55021,111685173,19.07
20211217,2605,3,7556,58059788,9.91
20211217,2605,4,2229,27829840,4.75
20211217,2605,5,1261,23125552,3.95
20211217,2605,6,1041,26252413,4.48
20211217,2605,7,425,15123715,2.58
20211217,2605,8,260,11964143,2.04
20211217,2605,9,462,32384837,5.53
20211217,2605,10,161,22774017,3.89
20211217,2605,11,52,14089054,2.40
20211217,2605,12,32,16435763,2.80
20211217,2605,13,11,7736105,1.32
20211217,2605,14,7,6394950,1.09
20211217,2605,15,37,208362550,35.59
20211217,2605,16,0,0,0.00
20211217,2605,17,107744,585353297,100.00
20211217,2606,1,14589,2852115,0.33
20211217,2606,2,60878,118974041,14.07
20211217,2606,3,6736,54055997,6.39
20211217,2606,4,1746,22625940,2.67
20211217,2606,5,1149,21487360,2.54
20211217,2606,6,851,21968139,2.59
20211217,2606,7,356,12859596,1.52
20211217,2606,8,194,9094861,1.07
20211217,2606,9,370,26640634,3.15
20211217,2606,10,140,20206504,2.39
20211217,2606,11,61,16706920,1.97
20211217,2606,12,26,13046456,1.54
20211217,2606,13,13,9356497,1.10
20211217,2606,14,10,8811893,1.04
20211217,2606,15,55,486368759,57.55
20211217,2606,16,0,0,0.00
20211217,2606,17,87174,845055712,100.00
20211217,2607,1,11268,2720507,0.25
20211217,2607,2,50884,106039997,9.93
20211217,2607,3,6741,55038797,5.15
20211217,2607,4,1544,20056607,1.87
20211217,2607,5,1152,21779161,2.04
20211217,2607,6,774,20080515,1.88
20211217,2607,7,339,12370097,1.15
20211217,2607,8,193,9161940,0.85
20211217,2607,9,316,22672595,2.12
20211217,2607,10,146,21128339,1.97
20211217,2607,11,68,18854147,1.76
20211217,2607,12,26,12417828,1.16
20211217,2607,13,9,6590231,0.61
20211217,2607,14,6,5509175,0.51
20211217,2607,15,54,732721158,68.66
20211217,2607,16,0,0,0.00
20211217,2607,17,73520,1067141094,100.00
20211217,2608,1,18665,1848842,0.39
20211217,2608,2,20986,38883539,8.32
20211217,2608,3,1847,14189224,3.03
20211217,2608,4,460,5810329,1.24
20211217,2608,5,236,4311866,0.92
20211217,2608,6,156,3930487,0.84
20211217,2608,7,75,2667927,0.57
20211217,2608,8,65,3050596,0.65
20211217,2608,9,100,7396156,1.58
20211217,2608,10,41,5803809,1.24
20211217,2608,11,39,10993919,2.35
20211217,2608,12,17,8644375,1.85
20211217,2608,13,13,9238302,1.97
20211217,2608,14,6,5158324,1.10
20211217,2608,15,36,345072803,73.89
20211217,2608,16,0,0,0.00
20211217,2608,17,42742,467000498,100.00
20211217,2609,1,80202,18005830,0.51
20211217,2609,2,213994,418321809,11.97
20211217,2609,3,24251,188245042,5.39
20211217,2609,4,7164,91921729,2.63
20211217,2609,5,4335,80043498,2.29
20211217,2609,6,3511,90222599,2.58
20211217,2609,7,1647,59210032,1.69
20211217,2609,8,990,46085816,1.31
20211217,2609,9,1719,124126403,3.55
20211217,2609,10,790,113830512,3.25
20211217,2609,11,372,104956303,3.00
20211217,2609,12,121,59933734,1.71
20211217,2609,13,59,40890611,1.17
20211217,2609,14,32,29316307,0.83
20211217,2609,15,182,2026994045,58.04
20211217,2609,16,0,0,0.00
20211217,2609,17,339369,3492104270,100.00
20211217,2610,1,34726,10271691,0.17
20211217,2610,2,184873,403108816,6.78
20211217,2610,3,31351,258083965,4.34
20211217,2610,4,8864,115242997,1.94
20211217,2610,5,6773,127858450,2.15
20211217,2610,6,5269,138000777,2.32
20211217,2610,7,2398,87231624,1.46
20211217,2610,8,1858,88007289,1.48
20211217,2610,9,2727,201830864,3.39
20211217,2610,10,1118,162750701,2.74
20211217,2610,11,454,129855289,2.18
20211217,2610,12,167,83180067,1.40
20211217,2610,13,75,53738238,0.90
20211217,2610,14,53,48789459,0.82
20211217,2610,15,251,4030690614,67.87
20211217,2610,16,0,0,0.00
20211217,2610,17,280957,5938640841,100.00
20211217,2611,1,10235,934710,0.54
20211217,2611,2,14382,29267813,17.03
20211217,2611,3,1807,14743861,8.58
20211217,2611,4,447,5758946,3.35
20211217,2611,5,348,6507909,3.78
20211217,2611,6,199,5211627,3.03
20211217,2611,7,82,2992583,1.74
20211217,2611,8,61,2911087,1.69
20211217,2611,9,81,5908357,3.43
20211217,2611,10,40,5656102,3.29
20211217,2611,11,11,3338395,1.94
20211217,2611,12,7,3409256,1.98
20211217,2611,13,3,2181000,1.26
20211217,2611,14,2,1719417,1.00
20211217,2611,15,15,81279184,47.30
20211217,2611,16,0,0,0.00
20211217,2611,17,27720,171820247,100.00
20211217,2612,1,16568,1957193,0.99
20211217,2612,2,10662,20504279,10.38
20211217,2612,3,1241,9644829,4.88
20211217,2612,4,310,3906897,1.97
20211217,2612,5,206,3734026,1.89
20211217,2612,6,165,4192828,2.12
20211217,2612,7,66,2336667,1.18
20211217,2612,8,31,1437644,0.72
20211217,2612,9,80,5650837,2.86
20211217,2612,10,35,5271206,2.66
20211217,2612,11,15,3928433,1.98
20211217,2612,12,10,5111957,2.58
20211217,2612,13,4,2884800,1.46
20211217,2612,14,1,857000,0.43
20211217,2612,15,4,126065997,63.83
20211217,2612,16,0,0,0.00
20211217,2612,17,29398,197484593,100.00
20211217,2613,1,16181,576565,0.38
20211217,2613,2,7829,15005726,10.11
20211217,2613,3,748,5929907,3.99
20211217,2613,4,214,2726078,1.83
20211217,2613,5,121,2234877,1.50
20211217,2613,6,83,2119780,1.42
20211217,2613,7,27,950954,0.64
20211217,2613,8,22,1032823,0.69
20211217,2613,9,48,3551119,2.39
20211217,2613,10,18,2592718,1.74
20211217,2613,11,18,4985996,3.35
20211217,2613,12,8,3867546,2.60
20211217,2613,13,8,5684866,3.83
20211217,2613,14,1,1000000,0.67
20211217,2613,15,13,96164503,64.79
20211217,2613,16,0,0,0.00
20211217,2613,17,25339,148423458,100.00
20211217,2614,1,40421,16590959,3.13
20211217,2614,2,39907,87540284,16.54
20211217,2614,3,6449,50356410,9.52
20211217,2614,4,1681,20970966,3.96
20211217,2614,5,1195,21723934,4.10
20211217,2614,6,921,23520463,4.44
20211217,2614,7,384,13600476,2.57
20211217,2614,8,272,12512369,2.36
20211217,2614,9,469,33653954,6.36
20211217,2614,10,166,23268760,4.39
20211217,2614,11,64,17499973,3.30
20211217,2614,12,15,7115387,1.34
20211217,2614,13,13,8892679,1.68
20211217,2614,14,8,7182372,1.35
20211217,2614,15,28,184521409,34.88
20211217,2614,16,0,0,0.00
20211217,2614,17,91993,528950395,100.00
20211217,2615,1,46287,7712390,0.31
20211217,2615,2,58198,103983028,4.26
20211217,2615,3,5593,39553581,1.62
20211217,2615,4,1762,21389663,0.87
20211217,2615,5,737,13051635,0.53
20211217,2615,6,726,17540404,0.71
20211217,2615,7,312,10831910,0.44
20211217,2615,8,199,9085873,0.37
20211217,2615,9,384,27210715,1.11
20211217,2615,10,190,26447601,1.08
20211217,2615,11,109,30571845,1.25
20211217,2615,12,47,22714919,0.93
20211217,2615,13,29,20190846,0.82
20211217,2615,14,16,14455697,0.59
20211217,2615,15,159,2075387105,85.05
20211217,2615,16,0,0,0.00
20211217,2615,17,114748,2440127212,100.00
20211217,2616,1,75645,793039,0.57
20211217,2616,2,8056,14441522,10.51
20211217,2616,3,873,6868385,5.00
20211217,2616,4,273,3447027,2.51
20211217,2616,5,134,2460170,1.79
20211217,2616,6,127,3247406,2.36
20211217,2616,7,51,1764820,1.28
20211217,2616,8,38,1751832,1.27
20211217,2616,9,94,6761932,4.92
20211217,2616,10,56,8518706,6.20
20211217,2616,11,27,7433105,5.41
20211217,2616,12,5,2585455,1.88
20211217,2616,13,1,775795,0.56
20211217,2616,14,3,2637429,1.92
20211217,2616,15,16,73795204,53.75
20211217,2616,16,0,0,0.00
20211217,2616,17,85399,137281827,100.00
20211217,2617,1,5082,882390,0.21
20211217,2617,2,32389,63863674,15.30
20211217,2617,3,3608,29529945,7.07
20211217,2617,4,853,11186410,2.68
20211217,2617,5,636,11964114,2.86
20211217,2617,6,418,10939416,2.62
20211217,2617,7,202,7270390,1.74
20211217,2617,8,127,5949061,1.42
20211217,2617,9,225,16785924,4.02
20211217,2617,10,86,12440404,2.98
20211217,2617,11,28,8221903,1.97
20211217,2617,12,23,11257220,2.69
20211217,2617,13,9,5927848,1.42
20211217,2617,14,3,2531796,0.60
20211217,2617,15,16,218543992,52.37
20211217,2617,16,0,0,0.00
20211217,2617,17,43705,417294487,100.00
20211217,2618,1,52106,13793618,0.26
20211217,2618,2,158150,341339941,6.58
20211217,2618,3,26829,215804335,4.16
20211217,2618,4,8278,106022643,2.04
20211217,2618,5,5523,103133900,1.98
20211217,2618,6,4468,115323466,2.22
20211217,2618,7,2105,75871680,1.46
20211217,2618,8,1424,66830275,1.28
20211217,2618,9,2406,175081238,3.37
20211217,2618,10,894,127257128,2.45
20211217,2618,11,392,110629582,2.13
20211217,2618,12,116,56499747,1.08
20211217,2618,13,61,42262537,0.81
20211217,2618,14,34,31437287,0.60
20211217,2618,15,225,3604188754,69.50
20211217,2618,16,0,0,0.00
20211217,2618,17,263011,5185476131,100.00
20211217,2622,1,3,446,0.25
20211217,2622,2,2,5979,3.40
20211217,2622,3,2,15265,8.70
20211217,2622,4,1,11924,6.79
20211217,2622,5,1,17304,9.86
20211217,2622,6,0,0,0.00
20211217,2622,7,0,0,0.00
20211217,2622,8,0,0,0.00
20211217,2622,9,2,124513,70.97
20211217,2622,10,0,0,0.00
20211217,2622,11,0,0,0.00
20211217,2622,12,0,0,0.00
20211217,2622,13,0,0,0.00
20211217,2622,14,0,0,0.00
20211217,2622,15,0,0,0.00
20211217,2622,16,0,0,0.00
20211217,2622,17,11,175431,100.00
20211217,2626,1,30,10850,0.36
20211217,2626,2,145,377020,12.74
20211217,2626,3,56,388339,13.12
20211217,2626,4,32,406158,13.72
20211217,2626,5,7,123978,4.19
20211217,2626,6,18,408766,13.81
20211217,2626,7,14,470715,15.91
20211217,2626,8,3,147724,4.99
20211217,2626,9,5,379819,12.83
20211217,2626,10,2,244819,8.27
20211217,2626,11,0,0,0.00
20211217,2626,12,0,0,0.00
20211217,2626,13,0,0,0.00
20211217,2626,14,0,0,0.00
20211217,2626,15,0,0,0.00
20211217,2626,16,0,0,0.00
20211217,2626,17,312,2958188,100.00
20211217,2630,1,993,187105,0.12
20211217,2630,2,5656,11179764,7.72
20211217,2630,3,682,5564191,3.84
20211217,2630,4,162,2050057,1.41
20211217,2630,5,107,1995087,1.37
20211217,2630,6,74,1880390,1.29
20211217,2630,7,33,1186340,0.81
20211217,2630,8,18,837008,0.57
20211217,2630,9,42,3175782,2.19
20211217,2630,10,15,1811804,1.25
20211217,2630,11,7,2018090,1.39
20211217,2630,12,2,812000,0.56
20211217,2630,13,1,605200,0.41
20211217,2630,14,0,0,0.00
20211217,2630,15,3,111489775,76.99
20211217,2630,16,0,0,0.00
20211217,2630,17,7795,144792593,100.00
20211217,2633,1,19618,2996953,0.05
20211217,2633,2,75452,167266529,2.97
20211217,2633,3,14483,116843327,2.07
20211217,2633,4,4480,57633721,1.02
20211217,2633,5,3334,62363390,1.10
20211217,2633,6,2243,58196253,1.03
20211217,2633,7,1364,50052733,0.88
20211217,2633,8,726,34025582,0.60
20211217,2633,9,1274,92518283,1.64
20211217,2633,10,539,75591856,1.34
20211217,2633,11,260,73506893,1.30
20211217,2633,12,80,39646620,0.70
20211217,2633,13,38,26375692,0.46
20211217,2633,14,39,35359002,0.62
20211217,2633,15,159,4735916224,84.14
20211217,2633,16,0,0,0.00
20211217,2633,17,124089,5628293058,100.00
20211217,2634,1,7033,943675,0.10
20211217,2634,2,28128,58454020,6.20
20211217,2634,3,5018,39201714,4.16
20211217,2634,4,1760,21700968,2.30
20211217,2634,5,1096,20071662,2.13
20211217,2634,6,1110,28121745,2.98
20211217,2634,7,561,19942679,2.11
20211217,2634,8,450,20627319,2.19
20211217,2634,9,1059,76908346,8.16
20211217,2634,10,565,69751294,7.40
20211217,2634,11,99,26618940,2.82
20211217,2634,12,23,11060817,1.17
20211217,2634,13,8,5637131,0.59
20211217,2634,14,9,8334000,0.88
20211217,2634,15,28,534492791,56.74
20211217,2634,16,0,0,0.00
20211217,2634,17,46947,941867101,100.00
20211217,2636,1,20979,1404581,0.97
20211217,2636,2,18781,32947151,22.76
20211217,2636,3,1482,11208444,7.74
20211217,2636,4,406,5077439,3.50
20211217,2636,5,210,3766846,2.60
20211217,2636,6,171,4222955,2.91
20211217,2636,7,67,2303777,1.59
20211217,2636,8,46,2136459,1.47
20211217,2636,9,73,5260025,3.63
20211217,2636,10,39,5312110,3.66
20211217,2636,11,24,7322997,5.05
20211217,2636,12,10,4733695,3.27
20211217,2636,13,9,6433592,4.44
20211217,2636,14,2,1841285,1.27
20211217,2636,15,20,50780874,35.08
20211217,2636,16,0,0,0.00
20211217,2636,17,42319,144752230,100.00
20211217,2637,1,8957,1758776,0.23
20211217,2637,2,39050,71629901,9.59
20211217,2637,3,3534,27413895,3.67
20211217,2637,4,977,12251935,1.64
20211217,2637,5,561,10318707,1.38
20211217,2637,6,541,13785456,1.84
20211217,2637,7,246,8665131,1.16
20211217,2637,8,162,7430420,0.99
20211217,2637,9,277,19873501,2.66
20211217,2637,10,176,25260646,3.38
20211217,2637,11,88,24564835,3.29
20211217,2637,12,31,15329757,2.05
20211217,2637,13,20,13604977,1.82
20211217,2637,14,16,13897457,1.86
20211217,2637,15,70,480623805,64.39
20211217,2637,16,0,0,0.00
20211217,2637,17,54706,746409199,100.00
20211217,2639,1,1025,286528,0.28
20211217,2639,2,64,142207,0.14
20211217,2639,3,8,61905,0.06
20211217,2639,4,2,24373,0.02
20211217,2639,5,0,0,0.00
20211217,2639,6,3,67497,0.06
20211217,2639,7,2,72898,0.07
20211217,2639,8,0,0,0.00
20211217,2639,9,1,89999,0.08
20211217,2639,10,2,243748,0.24
20211217,2639,11,0,0,0.00
20211217,2639,12,0,0,0.00
20211217,2639,13,0,0,0.00
20211217,2639,14,0,0,0.00
20211217,2639,15,2,99009945,99.01
20211217,2639,16,0,0,0.00
20211217,2639,17,1109,99999100,100.00
20211217,2640,1,1692,278681,0.47
20211217,2640,2,1658,3299357,5.56
20211217,2640,3,268,1816660,3.06
20211217,2640,4,80,968365,1.63
20211217,2640,5,40,692490,1.16
20211217,2640,6,36,854216,1.44
20211217,2640,7,18,610154,1.02
20211217,2640,8,19,835183,1.40
20211217,2640,9,22,1528731,2.57
20211217,2640,10,18,2533947,4.27
20211217,2640,11,15,4132500,6.97
20211217,2640,12,8,3893666,6.56
20211217,2640,13,2,1459848,2.46
20211217,2640,14,2,1835245,3.09
20211217,2640,15,12,34525913,58.25
20211217,2640,16,0,0,0.00
20211217,2640,17,3890,59264956,100.00
20211217,2641,1,3259,780597,0.41
20211217,2641,2,23466,46758761,24.78
20211217,2641,3,2781,22951299,12.16
20211217,2641,4,637,8169057,4.33
20211217,2641,5,468,8878903,4.70
20211217,2641,6,301,7870741,4.17
20211217,2641,7,119,4333924,2.29
20211217,2641,8,92,4275474,2.26
20211217,2641,9,115,8402694,4.45
20211217,2641,10,52,7191247,3.81
20211217,2641,11,19,5545546,2.93
20211217,2641,12,12,5344947,2.83
20211217,2641,13,0,0,0.00
20211217,2641,14,4,3752893,1.98
20211217,2641,15,12,54379805,28.82
20211217,2641,16,0,0,0.00
20211217,2641,17,31337,188635888,100.00
20211217,2642,1,4939,539984,0.56
20211217,2642,2,12624,21532743,22.55
20211217,2642,3,704,5591902,5.85
20211217,2642,4,129,1673200,1.75
20211217,2642,5,73,1349000,1.41
20211217,2642,6,64,1666532,1.74
20211217,2642,7,17,607000,0.63
20211217,2642,8,13,601000,0.62
20211217,2642,9,21,1420000,1.48
20211217,2642,10,6,749139,0.78
20211217,2642,11,6,1660000,1.73
20211217,2642,12,1,431000,0.45
20211217,2642,13,0,0,0.00
20211217,2642,14,0,0,0.00
20211217,2642,15,7,57645500,60.38
20211217,2642,16,0,0,0.00
20211217,2642,17,18604,95467000,100.00
20211217,2643,1,770,109676,0.36
20211217,2643,2,2962,5171758,17.23
20211217,2643,3,207,1635849,5.45
20211217,2643,4,49,643132,2.14
20211217,2643,5,27,490737,1.63
20211217,2643,6,26,656041,2.18
20211217,2643,7,8,277623,0.92
20211217,2643,8,7,325074,1.08
20211217,2643,9,8,532818,1.77
20211217,2643,10,5,779434,2.59
20211217,2643,11,1,215017,0.71
20211217,2643,12,0,0,0.00
20211217,2643,13,3,1930972,6.43
20211217,2643,14,1,905321,3.01
20211217,2643,15,6,16326548,54.42
20211217,2643,16,0,0,0.00
20211217,2643,17,4080,30000000,100.00
20211217,2644,1,0,0,0.00
20211217,2644,2,0,0,0.00
20211217,2644,3,0,0,0.00
20211217,2644,4,0,0,0.00
20211217,2644,5,0,0,0.00
20211217,2644,6,0,0,0.00
20211217,2644,7,0,0,0.00
20211217,2644,8,0,0,0.00
20211217,2644,9,0,0,0.00
20211217,2644,10,0,0,0.00
20211217,2644,11,0,0,0.00
20211217,2644,12,0,0,0.00
20211217,2644,13,0,0,0.00
20211217,2644,14,0,0,0.00
20211217,2644,15,1,65652300,100.00
20211217,2644,16,0,0,0.00
20211217,2644,17,1,65652300,100.00
20211217,2645,1,0,0,0.00
20211217,2645,2,0,0,0.00
20211217,2645,3,0,0,0.00
20211217,2645,4,0,0,0.00
20211217,2645,5,0,0,0.00
20211217,2645,6,0,0,0.00
20211217,2645,7,0,0,0.00
20211217,2645,8,0,0,0.00
20211217,2645,9,0,0,0.00
20211217,2645,10,0,0,0.00
20211217,2645,11,0,0,0.00
20211217,2645,12,0,0,0.00
20211217,2645,13,0,0,0.00
20211217,2645,14,0,0,0.00
20211217,2645,15,1,352806962,100.00
20211217,2645,16,0,0,0.00
20211217,2645,17,1,352806962,100.00
20211217,2701,1,11066,2108561,0.46
20211217,2701,2,4046,8956726,1.99
20211217,2701,3,963,6811178,1.51
20211217,2701,4,322,3987662,0.88
20211217,2701,5,165,2920775,0.64
20211217,2701,6,179,4425431,0.98
20211217,2701,7,85,2964497,0.65
20211217,2701,8,50,2313465,0.51
20211217,2701,9,95,6647384,1.47
20211217,2701,10,58,8008081,1.77
20211217,2701,11,23,6072086,1.34
20211217,2701,12,8,3869440,0.85
20211217,2701,13,3,2071597,0.46
20211217,2701,14,3,2658310,0.59
20211217,2701,15,25,386152645,85.81
20211217,2701,16,0,0,0.00
20211217,2701,17,17091,449967838,100.00
20211217,2702,1,3913,685125,0.62
20211217,2702,2,2440,5164807,4.67
20211217,2702,3,452,3469878,3.14
20211217,2702,4,161,2035735,1.84
20211217,2702,5,103,1874557,1.69
20211217,2702,6,64,1614319,1.46
20211217,2702,7,46,1631126,1.47
20211217,2702,8,23,1051181,0.95
20211217,2702,9,61,4364451,3.95
20211217,2702,10,21,3052950,2.76
20211217,2702,11,6,1665289,1.50
20211217,2702,12,6,3009790,2.72
20211217,2702,13,4,2889305,2.61
20211217,2702,14,0,0,0.00
20211217,2702,15,12,77977025,70.57
20211217,2702,16,0,0,0.00
20211217,2702,17,7312,110485538,100.00
20211217,2704,1,17784,1024623,0.27
20211217,2704,2,4889,9636529,2.62
20211217,2704,3,587,4505301,1.22
20211217,2704,4,140,1793616,0.48
20211217,2704,5,94,1745301,0.47
20211217,2704,6,75,1948253,0.53
20211217,2704,7,34,1230062,0.33
20211217,2704,8,26,1231956,0.33
20211217,2704,9,73,5428562,1.47
20211217,2704,10,43,6217740,1.69
20211217,2704,11,25,7413956,2.02
20211217,2704,12,11,5479653,1.49
20211217,2704,13,9,6163734,1.67
20211217,2704,14,2,1811805,0.49
20211217,2704,15,42,311292252,84.83
20211217,2704,16,0,0,0.00
20211217,2704,17,23834,366923343,100.00
20211217,2705,1,31344,3448499,1.80
20211217,2705,2,6666,12974970,6.78
20211217,2705,3,993,7058810,3.68
20211217,2705,4,341,4207428,2.19
20211217,2705,5,165,2950241,1.54
20211217,2705,6,184,4572237,2.38
20211217,2705,7,85,2947479,1.54
20211217,2705,8,52,2352159,1.22
20211217,2705,9,107,7587799,3.96
20211217,2705,10,50,6831136,3.57
20211217,2705,11,23,6443776,3.36
20211217,2705,12,7,3455599,1.80
20211217,2705,13,5,3565127,1.86
20211217,2705,14,2,1847643,0.96
20211217,2705,15,30,121069927,63.28
20211217,2705,16,0,0,0.00
20211217,2705,17,40054,191312830,100.00
20211217,2706,1,9178,1575389,0.31
20211217,2706,2,4484,9328852,1.86
20211217,2706,3,784,6115603,1.22
20211217,2706,4,290,3635406,0.72
20211217,2706,5,202,3653730,0.73
20211217,2706,6,172,4355196,0.87
20211217,2706,7,88,3117621,0.62
20211217,2706,8,69,3121637,0.62
20211217,2706,9,161,11331405,2.26
20211217,2706,10,89,12774338,2.55
20211217,2706,11,40,10680137,2.13
20211217,2706,12,10,4971619,0.99
20211217,2706,13,8,5510792,1.10
20211217,2706,14,4,3530858,0.70
20211217,2706,15,29,416295763,83.25
20211217,2706,16,0,0,0.00
20211217,2706,17,15608,499998346,100.00
20211217,2707,1,5258,977664,0.76
20211217,2707,2,8715,15903770,12.48
20211217,2707,3,841,6445211,5.05
20211217,2707,4,278,3521324,2.76
20211217,2707,5,155,2823901,2.21
20211217,2707,6,119,2961990,2.32
20211217,2707,7,53,1890638,1.48
20211217,2707,8,29,1321628,1.03
20211217,2707,9,53,3594948,2.82
20211217,2707,10,25,3352035,2.63
20211217,2707,11,15,4083978,3.20
20211217,2707,12,3,1397388,1.09
20211217,2707,13,7,5086022,3.99
20211217,2707,14,1,848000,0.66
20211217,2707,15,7,73194741,57.45
20211217,2707,16,0,0,0.00
20211217,2707,17,15559,127403238,100.00
20211217,2712,1,326,21978,0.02
20211217,2712,2,641,1067296,1.01
20211217,2712,3,58,465330,0.44
20211217,2712,4,13,164938,0.15
20211217,2712,5,4,76000,0.07
20211217,2712,6,2,49000,0.04
20211217,2712,7,3,98346,0.09
20211217,2712,8,3,130000,0.12
20211217,2712,9,5,301091,0.28
20211217,2712,10,8,974089,0.92
20211217,2712,11,8,2183391,2.07
20211217,2712,12,3,1534562,1.46
20211217,2712,13,1,772907,0.73
20211217,2712,14,1,826428,0.78
20211217,2712,15,11,96334644,91.74
20211217,2712,16,0,0,0.00
20211217,2712,17,1087,105000000,100.00
20211217,2714,1,3954,647258,54.27
20211217,2714,2,172,308194,25.84
20211217,2714,3,13,90480,7.58
20211217,2714,4,0,0,0.00
20211217,2714,5,0,0,0.00
20211217,2714,6,4,110580,9.27
20211217,2714,7,1,36000,3.01
20211217,2714,8,0,0,0.00
20211217,2714,9,0,0,0.00
20211217,2714,10,0,0,0.00
20211217,2714,11,0,0,0.00
20211217,2714,12,0,0,0.00
20211217,2714,13,0,0,0.00
20211217,2714,14,0,0,0.00
20211217,2714,15,0,0,0.00
20211217,2714,16,0,0,0.00
20211217,2714,17,4144,1192512,100.00
20211217,2717,1,5,86,0.07
20211217,2717,2,3,3000,2.69
20211217,2717,3,0,0,0.00
20211217,2717,4,0,0,0.00
20211217,2717,5,0,0,0.00
20211217,2717,6,0,0,0.00
20211217,2717,7,0,0,0.00
20211217,2717,8,0,0,0.00
20211217,2717,9,0,0,0.00
20211217,2717,10,1,108400,97.23
20211217,2717,11,0,0,0.00
20211217,2717,12,0,0,0.00
20211217,2717,13,0,0,0.00
20211217,2717,14,0,0,0.00
20211217,2717,15,0,0,0.00
20211217,2717,16,0,0,0.00
20211217,2717,17,9,111486,100.00
20211217,2718,1,1038,12627,0.01
20211217,2718,2,243,454200,0.62
20211217,2718,3,28,225200,0.31
20211217,2718,4,22,277851,0.38
20211217,2718,5,9,164382,0.22
20211217,2718,6,8,216738,0.29
20211217,2718,7,5,171000,0.23
20211217,2718,8,5,239613,0.33
20211217,2718,9,26,1776745,2.44
20211217,2718,10,10,1392393,1.91
20211217,2718,11,10,2671824,3.68
20211217,2718,12,1,520000,0.71
20211217,2718,13,1,689000,0.94
20211217,2718,14,0,0,0.00
20211217,2718,15,16,63764427,87.85
20211217,2718,16,0,0,0.00
20211217,2718,17,1422,72576000,100.00
20211217,2719,1,1240,349980,1.02
20211217,2719,2,470,1029123,3.02
20211217,2719,3,79,608228,1.78
20211217,2719,4,19,238479,0.69
20211217,2719,5,12,204597,0.60
20211217,2719,6,15,360900,1.05
20211217,2719,7,8,274975,0.80
20211217,2719,8,5,212414,0.62
20211217,2719,9,14,987939,2.89
20211217,2719,10,1,112246,0.32
20211217,2719,11,4,1167123,3.42
20211217,2719,12,1,548826,1.61
20211217,2719,13,0,0,0.00
20211217,2719,14,1,823235,2.41
20211217,2719,15,3,27154035,79.69
20211217,2719,16,0,0,0.00
20211217,2719,17,1872,34072100,100.00
20211217,2720,1,1577,44569,0.05
20211217,2720,2,447,1192403,1.49
20211217,2720,3,209,1702659,2.12
20211217,2720,4,113,1395628,1.74
20211217,2720,5,73,1380857,1.72
20211217,2720,6,82,2104562,2.63
20211217,2720,7,48,1679955,2.09
20211217,2720,8,41,1924017,2.40
20211217,2720,9,83,6090519,7.61
20211217,2720,10,54,7531355,9.41
20211217,2720,11,23,6511866,8.13
20211217,2720,12,8,4026202,5.03
20211217,2720,13,3,1987000,2.48
20211217,2720,14,4,3702382,4.62
20211217,2720,15,12,38726026,48.40
20211217,2720,16,0,0,0.00
20211217,2720,17,2777,80000000,100.00
20211217,2721,1,683,26606,0.02
20211217,2721,2,239,519631,0.49
20211217,2721,3,59,431940,0.41
20211217,2721,4,32,396642,0.37
20211217,2721,5,24,407449,0.38
20211217,2721,6,17,434182,0.41
20211217,2721,7,14,489135,0.46
20211217,2721,8,8,368628,0.35
20211217,2721,9,18,1361888,1.30
20211217,2721,10,15,2368822,2.26
20211217,2721,11,8,2313508,2.21
20211217,2721,12,6,2818369,2.69
20211217,2721,13,1,601000,0.57
20211217,2721,14,1,890000,0.85
20211217,2721,15,11,91122200,87.15
20211217,2721,16,0,0,0.00
20211217,2721,17,1136,104550000,100.00
20211217,2722,1,1169,195013,0.17
20211217,2722,2,1222,2279606,2.04
20211217,2722,3,98,742734,0.66
20211217,2722,4,43,550222,0.49
20211217,2722,5,27,491445,0.44
20211217,2722,6,23,591147,0.53
20211217,2722,7,5,170114,0.15
20211217,2722,8,7,321176,0.28
20211217,2722,9,16,1182310,1.06
20211217,2722,10,11,1610566,1.44
